start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
11.942760090702949,11.954370068027211,82,25,1
9.908446258503401,10.188369614512473,70,64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9.40921723356009,9.734296598639455,76,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
9.40921723356009,9.838786394557824,67,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.351167346938775,9.455657142857142,88,64,1,1,1,1,1,1,1,1,1
9.327947392290248,9.339557369614512,91,15,0
9.327947392290248,9.40921723356009,76,82,1,1,1,1,1,1,1
9.327947392290248,9.769126530612244,72,87,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.224999546485261,8.41075918367347,67,85,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
8.190169614512472,8.364319274376417,72,85,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8.190169614512472,8.224999546485261,67,85,0,0,0
8.155339682539681,8.190169614512472,67,65,0,0,0
7.074327891156463,7.085937868480726,86,13,1
7.074327891156463,7.933466213151927,67,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.016278004535147,7.852196371882086,72,92,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.004668027210885,7.016278004535147,91,13,0
4.925198185941043,5.633406802721089,76,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4.484019047619047,5.67984671201814,79,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.472409070294784,5.691456689342403,72,66,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.182159637188208,4.37952925170068,77,74,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.066059863945578,4.077669841269841,88,34,1
4.054449886621315,4.147329705215419,79,70,1,1,1,1,1,1,1,1
4.054449886621315,4.066059863945578,72,25,0
3.240467573696145,3.3913972789115645,83,52,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3.18241768707483,3.762916553287982,81,78,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.1475877551020406,3.7513065759637185,77,82,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.7528485260770976,2.7644585034013605,91,36,1
2.7528485260770976,2.7644585034013605,88,35,1
2.7412385487528343,2.7528485260770976,95,37,1
2.7412385487528343,2.9850480725623583,84,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.7296285714285715,3.0082680272108844,79,57,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.694798639455782,2.996658049886621,76,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.4277691609977325,2.4393791383219954,83,27,-6
2.4045492063492064,2.636748752834467,81,78,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.4045492063492064,2.625138775510204,77,73,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.3235374149659864,1.6718367346938776,91,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.3003174603174603,1.3119274376417234,84,35,1
1.2770975056689342,1.2887074829931973,84,29,1
1.253877551020408,1.3119274376417234,79,48,0,0,0,0,0
6.981448072562358,7.004668027210885,72,72,0,0
9.304727437641723,9.316337414965986,72,66,0
7.02788798185941,7.062717913832199,67,67,1,1,1
3.1127578231292516,3.1359777777777778,77,63,0,0
8.166949659863945,8.178559637188208,72,63,0
2.3813292517006803,2.392939229024943,77,55,0
9.351167346938775,9.397607256235828,67,57,1,1,1,1
4.031229931972789,4.077669841269841,76,61,1,1,1,1
4.449189115646258,4.91358820861678,76,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.9981999999999998,2.1375197278911564,79,59,1,1,1,1,1,1,1,1,1,1,1,1
3.6352068027210884,3.6584267573696145,83,51,-5,-5
