start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
2.7296285714285715,2.7412385487528343,88,11,-1
2.7180185941043082,3.0663179138321994,79,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.671578684807256,3.0663179138321994,76,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1.6950566893424037,2.1723496598639453,67,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.6602267573696146,1.6718367346938776,88,12,-2
1.6486167800453515,2.1026897959183675,76,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
1.6021768707482993,1.6137868480725623,91,24,1
1.6021768707482993,1.6486167800453515,76,82,1,1,1,1
1.5789569160997732,2.091079818594104,72,71,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.6385487528344671,1.0216780045351475,79,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.6385487528344671,1.0565079365079366,76,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2
0.615328798185941,0.6385487528344671,76,74,1,1
0.603718820861678,0.626938775510204,79,59,1,1
1.6602267573696146,1.6834467120181407,67,63,1,1
2.6831886621315193,2.834118367346939,72,53,0,0,1,1,1,1,1,1,1,1,1,1,1
2.973438095238095,3.0314879818594105,72,53,1,1,1,1,1
0.9868480725623583,0.9984580498866213,72,51,1
